participant,emotion,filename,full_path,relative_path,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,zcr,rms,spec_centroid,f0_mean,jitter,shimmer
Participant 11,4. Angry,10.4.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 11\4. Angry\10.4.m4a,Participant 11\4. Angry\10.4.m4a,-312.9730529785156,102.6410140991211,-11.97365665435791,17.32466697692871,0.5165404677391052,10.376611709594727,-10.289695739746094,7.468780040740967,-12.335317611694336,1.804704189300537,1.8021373748779297,-0.5221933722496033,-0.7387152314186096,0.38635948300361633,0.3081161677837372,0.37306728959083557,0.4230225682258606,0.45221784710884094,0.47704315185546875,0.6038710474967957,0.6422340273857117,0.565081775188446,0.4751943051815033,0.4504798352718353,0.440948486328125,0.07772853231837606,0.06553016602993011,1827.3745903884867,222.237348016228,0.017990043818694006,0.1244150730897851
Participant 11,4. Angry,11.4.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 11\4. Angry\11.4.m4a,Participant 11\4. Angry\11.4.m4a,-321.8944091796875,98.84571075439453,-6.541919231414795,25.025423049926758,3.2138383388519287,-1.0063742399215698,-8.50145149230957,3.5449962615966797,-10.505777359008789,3.5100629329681396,-1.2318915128707886,-1.6023985147476196,2.8117012977600098,0.5018312931060791,0.4592888653278351,0.33130908012390137,0.2936997413635254,0.33392879366874695,0.36145544052124023,0.4331730902194977,0.44015756249427795,0.43753254413604736,0.43818217515945435,0.5356817245483398,0.5328590869903564,0.06972100482723577,0.06422252953052521,1746.7447934931274,242.45666781295054,0.014697643245428754,0.10939769262570871
Participant 11,4. Angry,12.4.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 11\4. Angry\12.4.m4a,Participant 11\4. Angry\12.4.m4a,-305.0296325683594,82.65576934814453,-19.7755069732666,17.339054107666016,1.9347530603408813,1.8749788999557495,-14.232149124145508,-4.88543176651001,-22.015535354614258,6.169976234436035,-2.876211404800415,-5.125311851501465,6.719405174255371,0.45206108689308167,0.49424201250076294,0.5110142230987549,0.39215898513793945,0.31007009744644165,0.33487942814826965,0.4168587327003479,0.5069844126701355,0.48380759358406067,0.4310222268104553,0.3704349994659424,0.3991415202617645,0.09150913783482142,0.0732269287109375,2043.0222667527485,234.27811657614004,0.018129048997439928,0.14425246754407914
Participant 11,4. Angry,13.4.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 11\4. Angry\13.4.m4a,Participant 11\4. Angry\13.4.m4a,-301.49993896484375,69.81464385986328,-10.076005935668945,18.743820190429688,0.6226093769073486,4.765242099761963,-19.038936614990234,-4.159454822540283,-10.404592514038086,1.1094119548797607,-0.752727746963501,0.4870795011520386,1.6458990573883057,0.40083494782447815,0.3668079078197479,0.31914350390434265,0.21474459767341614,0.2014404684305191,0.27282774448394775,0.42594724893569946,0.5353778004646301,0.46806296706199646,0.3656504452228546,0.3258737623691559,0.38908305764198303,0.0767914587710084,0.07574426382780075,1927.3017770661559,268.54855001277605,0.014772580227060506,0.12537767400180352
Participant 11,4. Angry,14.4.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 11\4. Angry\14.4.m4a,Participant 11\4. Angry\14.4.m4a,-341.8088073730469,74.20830535888672,-16.816238403320312,15.996492385864258,1.0235002040863037,1.6073849201202393,-18.503705978393555,-4.831454277038574,-11.686857223510742,-0.34566813707351685,-3.695234775543213,-2.7233400344848633,0.05578373000025749,0.5317922234535217,0.37648314237594604,0.3432973325252533,0.34539464116096497,0.2962892949581146,0.2806191146373749,0.39615461230278015,0.4844461977481842,0.44300782680511475,0.4326244592666626,0.3825986981391907,0.4969773590564728,0.08062855113636364,0.05146961286664009,1893.1988913264504,267.9902855464672,0.01674183433452377,0.12397495954727872
Participant 11,4. Angry,15.4.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 11\4. Angry\15.4.m4a,Participant 11\4. Angry\15.4.m4a,-296.81427001953125,71.56845092773438,-1.8073350191116333,19.514955520629883,0.39865732192993164,4.891055583953857,-12.718974113464355,-0.23434801399707794,-4.734489917755127,1.865082025527954,-5.541008472442627,-0.3458333909511566,3.052351474761963,0.4789469540119171,0.439872682094574,0.4067632257938385,0.3078169822692871,0.31637316942214966,0.4650888442993164,0.5694950222969055,0.49573174118995667,0.424478679895401,0.3953774869441986,0.4145048260688782,0.493717759847641,0.10185971467391304,0.07201169431209564,2184.4309785996215,253.09674716569285,0.020160923730979927,0.10361838432814247
Participant 11,4. Angry,2.4.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 11\4. Angry\2.4.m4a,Participant 11\4. Angry\2.4.m4a,-312.44232177734375,105.20381927490234,-19.815519332885742,31.257816314697266,13.312575340270996,-5.191940784454346,-8.377603530883789,4.895059585571289,-20.000905990600586,0.6111420392990112,-3.5181989669799805,-3.5425097942352295,3.9327046871185303,0.2736804187297821,0.2596725821495056,0.29274529218673706,0.33617517352104187,0.29052481055259705,0.371976375579834,0.5023428201675415,0.6587927937507629,0.6260156631469727,0.4814353287220001,0.30707067251205444,0.24114221334457397,0.06814809945913461,0.06236123666167259,1728.0881860079558,184.809564298763,0.024584505956899094,0.12605113246515565
Participant 11,4. Angry,3.4.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 11\4. Angry\3.4.m4a,Participant 11\4. Angry\3.4.m4a,-302.4913635253906,89.30144500732422,-14.053596496582031,27.569536209106445,12.092459678649902,1.817188024520874,-11.19412612915039,4.630959987640381,-20.166301727294922,3.924560070037842,-4.623225688934326,-5.335339546203613,3.5040619373321533,0.40752604603767395,0.4314206838607788,0.3981243371963501,0.343113511800766,0.31156978011131287,0.34934306144714355,0.4922359585762024,0.64837247133255,0.6504867672920227,0.5489903092384338,0.35681822896003723,0.34249863028526306,0.09384765625,0.07066408544778824,2105.871948255758,201.21607359753307,0.024189588870815622,0.13128026573124604
Participant 11,4. Angry,4.4.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 11\4. Angry\4.4.m4a,Participant 11\4. Angry\4.4.m4a,-332.6343078613281,109.50623321533203,-12.83096981048584,12.78525161743164,3.8541948795318604,4.565683364868164,-4.922117233276367,-2.3151042461395264,-10.461036682128906,5.888838291168213,-0.8990192413330078,1.3737750053405762,1.3919328451156616,0.40971729159355164,0.42851975560188293,0.4785372018814087,0.453684002161026,0.3529745042324066,0.3955056369304657,0.5111314654350281,0.6178228259086609,0.6467527747154236,0.5613647699356079,0.4145512282848358,0.3635951578617096,0.0632109375,0.06290607154369354,1607.7100878395818,190.90638841970195,0.026818645054534046,0.11350469594802196
Participant 11,4. Angry,5.4.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 11\4. Angry\5.4.m4a,Participant 11\4. Angry\5.4.m4a,-288.5947265625,93.03417205810547,-12.394545555114746,20.12859535217285,-2.611783027648926,2.6091320514678955,-9.713887214660645,2.7972817420959473,-12.307579040527344,1.1328264474868774,0.03399243205785751,-1.1640737056732178,2.7444546222686768,0.4178233742713928,0.41484665870666504,0.47362783551216125,0.4400767982006073,0.35289376974105835,0.3792482912540436,0.4662408232688904,0.5694902539253235,0.6049926280975342,0.5104824900627136,0.33641061186790466,0.32440420985221863,0.09151439824380166,0.0737045630812645,2038.9943339574645,197.85005014965628,0.020749166600559355,0.12300797733919164
Participant 11,4. Angry,6.4.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 11\4. Angry\6.4.m4a,Participant 11\4. Angry\6.4.m4a,-278.78204345703125,89.79424285888672,-34.616233825683594,29.758026123046875,15.080831527709961,-0.9960650205612183,-20.34786033630371,-7.759655952453613,-13.032882690429688,6.474664211273193,-2.8727946281433105,-5.491466999053955,9.579764366149902,0.37374329566955566,0.33150213956832886,0.34930816292762756,0.26355108618736267,0.290924072265625,0.3731399178504944,0.5253312587738037,0.6423422694206238,0.6013598442077637,0.5337764024734497,0.4172760546207428,0.4072379171848297,0.085845947265625,0.09539742767810822,1928.0637913970436,238.4077023663487,0.019147041444148218,0.11555428687331612
Participant 11,4. Angry,7.4.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 11\4. Angry\7.4.m4a,Participant 11\4. Angry\7.4.m4a,-307.89501953125,102.49576568603516,-20.095495223999023,27.161849975585938,12.929329872131348,0.8026455044746399,-15.919543266296387,0.03620310500264168,-10.006747245788574,7.001879692077637,-5.727492332458496,-8.498281478881836,5.681247711181641,0.3099520206451416,0.2720344364643097,0.2639627456665039,0.26613885164260864,0.25439736247062683,0.35707417130470276,0.48756179213523865,0.570830762386322,0.47918376326560974,0.45244333148002625,0.4825695753097534,0.4256521165370941,0.06910464638157894,0.06762132048606873,1704.0505827044208,211.56040219240802,0.017461948886530215,0.13425252449615432
Participant 11,4. Angry,8.4.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 11\4. Angry\8.4.m4a,Participant 11\4. Angry\8.4.m4a,-302.51531982421875,104.86520385742188,-7.216659069061279,16.533239364624023,0.1646738499403,8.798834800720215,-10.423474311828613,-4.400145530700684,-11.007062911987305,2.169581413269043,0.40670692920684814,2.0325629711151123,1.5119566917419434,0.2846842110157013,0.2819823622703552,0.34349173307418823,0.3649694621562958,0.3075149655342102,0.3594895005226135,0.555137038230896,0.5940454602241516,0.5298577547073364,0.3953637480735779,0.3372112512588501,0.31075480580329895,0.07781661184210527,0.06437969952821732,1748.4073056000118,208.22977420086104,0.019040821364931865,0.10601807295058907
Participant 11,4. Angry,9.4.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 11\4. Angry\9.4.m4a,Participant 11\4. Angry\9.4.m4a,-287.9143371582031,88.50862121582031,-14.616904258728027,24.740327835083008,0.6962072253227234,1.3005750179290771,-13.266702651977539,4.121099472045898,-21.86964225769043,3.2232885360717773,-4.124776363372803,-2.2258031368255615,4.465095520019531,0.4867297112941742,0.41897866129875183,0.38226187229156494,0.3764551281929016,0.36158645153045654,0.39286500215530396,0.4424802362918854,0.569354236125946,0.5480884313583374,0.5174042582511902,0.5018774271011353,0.530350923538208,0.08509410511363637,0.0833464190363884,2037.2182975601283,221.66345806079784,0.02531588811146035,0.12474088636157588
Participant 11,5. Fear,1.5.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 11\5. Fear\1.5.m4a,Participant 11\5. Fear\1.5.m4a,-279.6153564453125,116.80984497070312,-14.779157638549805,33.312767028808594,6.560737609863281,4.540887832641602,-11.485366821289062,9.288172721862793,-12.227619171142578,5.520179271697998,-1.1286677122116089,-0.8984076976776123,1.5845893621444702,0.3547605276107788,0.36182519793510437,0.38716891407966614,0.37481191754341125,0.35347074270248413,0.4872899353504181,0.5534899830818176,0.49478602409362793,0.4891647398471832,0.46523091197013855,0.45598724484443665,0.4098290801048279,0.0611674941588785,0.06210535764694214,1679.4086573307277,192.49362909868506,0.02248729183633924,0.1503703535525917
Participant 11,5. Fear,10.5.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 11\5. Fear\10.5.m4a,Participant 11\5. Fear\10.5.m4a,-329.69525146484375,124.55498504638672,-5.230603218078613,27.913951873779297,5.377547740936279,14.14280891418457,-5.257396697998047,7.475517749786377,-8.435196876525879,7.366517066955566,-1.59341299533844,1.7480429410934448,-0.40961673855781555,0.39648324251174927,0.4725538194179535,0.41453009843826294,0.36877119541168213,0.39131850004196167,0.5209505558013916,0.6844439506530762,0.5547000169754028,0.44397374987602234,0.39124763011932373,0.34549784660339355,0.3422374427318573,0.04592493338178295,0.03200913220643997,1515.8272013307267,177.4933442575574,0.03280719204952712,0.14997269824949522
Participant 11,5. Fear,11.5.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 11\5. Fear\11.5.m4a,Participant 11\5. Fear\11.5.m4a,-322.4422302246094,122.88074493408203,-5.099037170410156,32.89239501953125,5.357429504394531,2.101156711578369,-7.0526652336120605,11.175013542175293,-11.563894271850586,10.69936466217041,-1.3900431394577026,-6.56761360168457,-0.1370815485715866,0.3557211458683014,0.3668208718299866,0.3067106604576111,0.26006606221199036,0.35052770376205444,0.594221293926239,0.6248538494110107,0.45681414008140564,0.45757561922073364,0.39383918046951294,0.2917363941669464,0.33796337246894836,0.049649752103365384,0.04190812259912491,1507.3776416717296,189.65923593582568,0.023866542304008725,0.15953970917978827
Participant 11,5. Fear,12.5.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 11\5. Fear\12.5.m4a,Participant 11\5. Fear\12.5.m4a,-283.990478515625,108.75019073486328,-9.360860824584961,38.60811996459961,7.268899440765381,12.366869926452637,-8.578156471252441,10.011726379394531,-12.6581392288208,9.9708890914917,-0.5114241242408752,-2.890045166015625,-0.27983319759368896,0.4580986499786377,0.4997202157974243,0.36924391984939575,0.38691484928131104,0.4389071464538574,0.5134764313697815,0.5325177907943726,0.47040224075317383,0.3985416293144226,0.32335951924324036,0.32677626609802246,0.3556296229362488,0.08120399664256199,0.047340717166662216,1912.2286135027346,171.21130216347484,0.015412406904370759,0.1359392972620857
Participant 11,5. Fear,13.5.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 11\5. Fear\13.5.m4a,Participant 11\5. Fear\13.5.m4a,-269.62042236328125,104.84171295166016,-8.236888885498047,39.238365173339844,12.332489967346191,10.522625923156738,-15.209217071533203,6.387772560119629,-21.186359405517578,9.58202838897705,-11.20702838897705,-4.509795665740967,2.8123345375061035,0.2747713327407837,0.21865829825401306,0.22864019870758057,0.2870909571647644,0.34696006774902344,0.40370622277259827,0.48037177324295044,0.4296921491622925,0.4703409671783447,0.4621299207210541,0.3099839389324188,0.3017866909503937,0.07307381465517242,0.04948556050658226,1931.5344942896415,189.86758839754276,0.030666452005560816,0.15781140793144816
Participant 11,5. Fear,14.5.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 11\5. Fear\14.5.m4a,Participant 11\5. Fear\14.5.m4a,-329.2415466308594,124.55445098876953,-9.524319648742676,41.815799713134766,13.711917877197266,11.978167533874512,-9.42383098602295,9.348165512084961,-12.524518013000488,3.3829636573791504,-2.3902359008789062,-4.715507507324219,0.9413316249847412,0.37148329615592957,0.3795440196990967,0.2737799286842346,0.21864594519138336,0.2433060109615326,0.37877365946769714,0.6191355586051941,0.5578867793083191,0.5273448824882507,0.47862508893013,0.3520965874195099,0.33301496505737305,0.050193319515306124,0.03479481488466263,1502.314232970849,183.79913555606277,0.03003666026535614,0.17154392290654177
Participant 11,5. Fear,15.5.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 11\5. Fear\15.5.m4a,Participant 11\5. Fear\15.5.m4a,-260.0299987792969,91.22274017333984,-1.5703672170639038,41.575469970703125,7.355045795440674,13.528406143188477,-11.097787857055664,12.822243690490723,-13.29767894744873,6.381300926208496,-7.725764751434326,1.453697919845581,-1.183734655380249,0.35155460238456726,0.34814947843551636,0.35729214549064636,0.42860740423202515,0.40488263964653015,0.3675745129585266,0.39414864778518677,0.4038201570510864,0.40302133560180664,0.40429142117500305,0.38492968678474426,0.366414874792099,0.09897389131433823,0.051175571978092194,2212.0015695243624,172.8068301557436,0.026818263849905422,0.11602198792583802
Participant 11,5. Fear,2.5.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 11\5. Fear\2.5.m4a,Participant 11\5. Fear\2.5.m4a,-321.9794006347656,112.04607391357422,-8.66367244720459,33.19843292236328,7.27450704574585,10.585040092468262,-9.541275024414062,9.742959022521973,-5.4017333984375,4.3273162841796875,-2.345184087753296,0.4207410514354706,1.5900822877883911,0.31052476167678833,0.26814141869544983,0.3237498700618744,0.4239238202571869,0.4565698504447937,0.583609938621521,0.7040400505065918,0.654780924320221,0.5405738949775696,0.4415515959262848,0.39328041672706604,0.32389312982559204,0.06355479540745856,0.03843825310468674,1733.086939945723,199.92161142699086,0.023722249730721384,0.14599505198560256
Participant 11,5. Fear,3.5.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 11\5. Fear\3.5.m4a,Participant 11\5. Fear\3.5.m4a,-328.2201232910156,111.23784637451172,-13.035258293151855,35.9418830871582,8.151483535766602,9.712574005126953,-3.698241710662842,6.9502482414245605,-4.232900142669678,4.179706573486328,-0.7595824003219604,-2.7855224609375,0.25560206174850464,0.34654998779296875,0.3873313367366791,0.4482631981372833,0.478854238986969,0.431924045085907,0.5689168572425842,0.6931218504905701,0.6170300245285034,0.5612897872924805,0.5244093537330627,0.5016312003135681,0.3865717649459839,0.07392035590277778,0.03175421804189682,1775.341022323695,188.26788118224366,0.02721360886947393,0.16011169015785331
Participant 11,5. Fear,4.5.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 11\5. Fear\4.5.m4a,Participant 11\5. Fear\4.5.m4a,-307.43768310546875,114.03717803955078,-11.794947624206543,24.743152618408203,0.33440205454826355,13.74626636505127,-5.875198841094971,8.643962860107422,-11.695526123046875,8.160195350646973,2.8690104484558105,4.383806228637695,4.0680108070373535,0.29795095324516296,0.37372490763664246,0.4404390752315521,0.5545691847801208,0.4572094976902008,0.46625128388404846,0.5919058918952942,0.5213260054588318,0.5107106566429138,0.42387446761131287,0.333173006772995,0.28994640707969666,0.07865248631386862,0.04136321693658829,1886.8605294218205,182.15789210479474,0.015325562782541949,0.1503622593497107
Participant 11,5. Fear,5.5.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 11\5. Fear\5.5.m4a,Participant 11\5. Fear\5.5.m4a,-300.3835144042969,114.12354278564453,-6.348025321960449,30.692230224609375,5.268791675567627,13.357515335083008,-3.340919256210327,4.570134162902832,-13.688773155212402,4.275756359100342,2.3822433948516846,5.741415500640869,1.4963626861572266,0.3275877833366394,0.33397406339645386,0.3776688575744629,0.3840397596359253,0.36144524812698364,0.47135409712791443,0.6088865399360657,0.5598583221435547,0.4140663146972656,0.3546234667301178,0.3603440821170807,0.316011905670166,0.06641353777985075,0.04576849192380905,1707.651226665726,164.15140500800416,0.024313971779373545,0.1449971574405182
Participant 11,5. Fear,6.5.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 11\5. Fear\6.5.m4a,Participant 11\5. Fear\6.5.m4a,-324.9684143066406,122.04717254638672,-13.338833808898926,39.521141052246094,14.365378379821777,11.05837345123291,-10.075559616088867,8.240354537963867,-12.351902961730957,8.36816692352295,-4.4588623046875,1.1873432397842407,-0.7940360307693481,0.27789366245269775,0.25976327061653137,0.2721121311187744,0.40166935324668884,0.5272588729858398,0.45340949296951294,0.49628424644470215,0.5004853010177612,0.42589423060417175,0.3973202705383301,0.4013178050518036,0.3431568145751953,0.04970481178977273,0.038461923599243164,1522.0555689507332,173.69704766331492,0.027324865061446716,0.14141538736295373
Participant 11,5. Fear,7.5.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 11\5. Fear\7.5.m4a,Participant 11\5. Fear\7.5.m4a,-319.3783264160156,120.25858306884766,-11.731788635253906,36.671913146972656,15.68288803100586,11.189066886901855,-7.931797027587891,9.234471321105957,-10.167325973510742,4.27038049697876,-3.2258260250091553,-0.4924580752849579,-0.5957217812538147,0.32145553827285767,0.3878989517688751,0.35237663984298706,0.29330208897590637,0.30340567231178284,0.4307214915752411,0.6245518326759338,0.5305754542350769,0.40104925632476807,0.32276448607444763,0.31358465552330017,0.31367918848991394,0.05372631643700788,0.03494180738925934,1573.052951004132,169.45950018662697,0.029352408503966962,0.16660386062579016
Participant 11,5. Fear,8.5.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 11\5. Fear\8.5.m4a,Participant 11\5. Fear\8.5.m4a,-276.17181396484375,106.32144165039062,-7.599577903747559,31.177074432373047,-2.7410359382629395,14.42862319946289,-10.404376983642578,3.675952196121216,-17.628475189208984,7.984654903411865,-6.939061641693115,6.222832679748535,2.5355570316314697,0.31955206394195557,0.3908652365207672,0.3873453140258789,0.339424729347229,0.35456138849258423,0.5287285447120667,0.5416976809501648,0.42720770835876465,0.3554416298866272,0.2725881040096283,0.24100054800510406,0.2780834138393402,0.091796875,0.04238155484199524,2090.3936199426184,212.27467440727733,0.028517702951793306,0.19132638304939353
Participant 11,5. Fear,9.5.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 11\5. Fear\9.5.m4a,Participant 11\5. Fear\9.5.m4a,-306.6161193847656,128.65818786621094,-5.050909519195557,34.07402038574219,3.0656397342681885,7.450664043426514,-8.054415702819824,6.4798665046691895,-11.027711868286133,13.755145072937012,-7.219762325286865,-3.5337109565734863,-0.4324552118778229,0.3719770014286041,0.4442928433418274,0.34021586179733276,0.29307329654693604,0.316150039434433,0.3809269964694977,0.5536739230155945,0.5036999583244324,0.4026722311973572,0.3090718984603882,0.2635118365287781,0.2730256915092468,0.05630347842261905,0.03749144822359085,1546.176992756647,160.60138904957805,0.02434233066280051,0.16045104765532014
Participant 12,1. Neutral,1.1.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 12\1. Neutral\1.1.m4a,Participant 12\1. Neutral\1.1.m4a,-296.769287109375,112.10384368896484,14.899736404418945,31.47884178161621,27.46235466003418,-4.144313812255859,-38.299888610839844,8.914804458618164,-1.4028533697128296,-12.562261581420898,-5.708462238311768,-1.9697701930999756,-6.977325439453125,0.28627726435661316,0.29629048705101013,0.3097373843193054,0.24596071243286133,0.30361202359199524,0.36222419142723083,0.5235529541969299,0.5575109720230103,0.4453640282154083,0.43653470277786255,0.4308761656284332,0.3013296127319336,0.03953485903532609,0.10590050369501114,1362.0836068077322,167.73677912746942,0.017088788593940186,0.09188027061025726
Participant 12,1. Neutral,10.1.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 12\1. Neutral\10.1.m4a,Participant 12\1. Neutral\10.1.m4a,-317.0819091796875,116.29898071289062,21.42298126220703,32.6469841003418,17.74822998046875,-5.394568920135498,-22.489093780517578,4.057193756103516,-2.2834737300872803,-6.250858306884766,-10.34850025177002,-2.2779123783111572,-8.676979064941406,0.3393198251724243,0.298427015542984,0.2556757628917694,0.2428697645664215,0.3060571551322937,0.4078001379966736,0.4614257514476776,0.5331801772117615,0.4631691873073578,0.42256996035575867,0.3237859010696411,0.32485446333885193,0.046538537289915964,0.08989094197750092,1293.7840409460227,175.29976180576998,0.021815449171484064,0.09851095095852692
Participant 12,1. Neutral,11.1.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 12\1. Neutral\11.1.m4a,Participant 12\1. Neutral\11.1.m4a,-263.8183898925781,113.11605834960938,13.297618865966797,26.636547088623047,17.37413215637207,5.201474189758301,-34.816650390625,7.873424530029297,-6.008443355560303,-9.969701766967773,-0.42341238260269165,2.2147459983825684,-10.468546867370605,0.3324142098426819,0.35646599531173706,0.371590793132782,0.39585936069488525,0.4248899519443512,0.4193335473537445,0.3969809114933014,0.43445682525634766,0.41903337836265564,0.3743133246898651,0.32868191599845886,0.3066699802875519,0.055501302083333336,0.10777320712804794,1647.821737393747,161.43629676891624,0.019398069959824914,0.12966211427191074
Participant 12,1. Neutral,12.1.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 12\1. Neutral\12.1.m4a,Participant 12\1. Neutral\12.1.m4a,-286.5722961425781,117.98377990722656,12.390050888061523,35.46974563598633,19.129358291625977,-4.757735729217529,-29.099437713623047,8.753228187561035,-8.191265106201172,-9.958284378051758,-4.637598514556885,-2.688108444213867,-7.392117977142334,0.35703417658805847,0.27787336707115173,0.25020766258239746,0.2405327409505844,0.3812650740146637,0.5295641422271729,0.5437331795692444,0.5093037486076355,0.41157516837120056,0.3615705370903015,0.3218781650066376,0.31098008155822754,0.04477267795138889,0.11106608808040619,1324.260333044663,168.09290359571273,0.021748645447436474,0.09398566857184891
Participant 12,1. Neutral,13.1.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 12\1. Neutral\13.1.m4a,Participant 12\1. Neutral\13.1.m4a,-266.79742431640625,125.3055419921875,12.79690170288086,32.19440460205078,5.593080997467041,-5.742230415344238,-28.87305450439453,4.8634233474731445,-6.947566509246826,-7.8587493896484375,-4.330547332763672,0.03951233625411987,-11.862513542175293,0.2954842448234558,0.28961268067359924,0.30118328332901,0.24875208735466003,0.2676425278186798,0.3546883463859558,0.45589345693588257,0.5116137266159058,0.47534048557281494,0.40958866477012634,0.3830370604991913,0.32338643074035645,0.04444754464285714,0.1409369260072708,1276.319664509972,173.65621273935403,0.024287302646907385,0.09459360931367027
Participant 12,1. Neutral,14.1.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 12\1. Neutral\14.1.m4a,Participant 12\1. Neutral\14.1.m4a,-291.370361328125,122.35150909423828,15.367033958435059,34.94661331176758,16.472745895385742,-8.37727165222168,-21.44858741760254,14.496716499328613,-14.828680992126465,-8.075629234313965,-1.8155802488327026,-4.607011795043945,-7.8274970054626465,0.2894859313964844,0.35298094153404236,0.41165459156036377,0.34269624948501587,0.37871724367141724,0.46078717708587646,0.4672122299671173,0.46333998441696167,0.40268674492836,0.3894084095954895,0.3766019344329834,0.30034589767456055,0.04505037006578947,0.11731777340173721,1255.8324553441007,170.44268815700653,0.020022752540321022,0.09165550958313398
Participant 12,1. Neutral,15.1.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 12\1. Neutral\15.1.m4a,Participant 12\1. Neutral\15.1.m4a,-321.9670104980469,127.0545654296875,27.234243392944336,15.50143814086914,14.459141731262207,-1.2207454442977905,-17.85068702697754,4.941964149475098,-10.766983985900879,-3.2384703159332275,-6.621992111206055,-0.9958046674728394,-9.491985321044922,0.2873612940311432,0.30391329526901245,0.304923951625824,0.2809126377105713,0.2878815233707428,0.33732426166534424,0.4769013226032257,0.5851321220397949,0.5093182325363159,0.4836866557598114,0.45403602719306946,0.3681667447090149,0.03671692464953271,0.08950618654489517,1186.4047928143123,174.85547564682213,0.02076764289508785,0.11068304114358309
Participant 12,1. Neutral,2.1.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 12\1. Neutral\2.1.m4a,Participant 12\1. Neutral\2.1.m4a,-301.53704833984375,119.2806625366211,14.392082214355469,28.487953186035156,16.507171630859375,-0.1319856196641922,-24.031673431396484,12.08639907836914,-12.627969741821289,-5.705490589141846,-1.634157419204712,-2.9829859733581543,-4.960783958435059,0.30022966861724854,0.41513726115226746,0.45347529649734497,0.3784579634666443,0.3809640109539032,0.4043692946434021,0.5217711329460144,0.6362210512161255,0.5632266998291016,0.4667603373527527,0.36358413100242615,0.2975201904773712,0.0585130423553719,0.0767667293548584,1494.0611137169185,161.33899774273985,0.032005599338991844,0.11860216048969548
Participant 12,1. Neutral,3.1.m4a,C:\Users\bdeep\Downloads\research1\Punjabi\Participant 12\1. Neutral\3.1.m4a,Participant 12\1. Neutral\3.1.m4a,-296.0523681640625,123.22616577148438,8.125181198120117,20.550607681274414,12.504547119140625,0.4296007752418518,-25.416948318481445,3.2497668266296387,-8.007880210876465,-3.0319294929504395,-0.5925849080085754,1.486128568649292,-7.5623250007629395,0.3062739670276642,0.3318452537059784,0.37788110971450806,0.3120892345905304,0.4014956057071686,0.4366688132286072,0.5615320205688477,0.5882550477981567,0.44837790727615356,0.3485041856765747,0.2843807339668274,0.3081212341785431,0.04232083834134615,0.09131518751382828,1306.392452584091,169.738406642922,0.01966471849484571,0.09691734341451036
